,data_jogo,liga,temporada,local,id_time_casa,time_casa,id_time_fora,time_fora,gols_casa,gols_fora,empate,vitoria_casa,vitoria_fora
1397,2010-01-30 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Frankfurt,91,Eintracht Frankfurt,65,1. FC Köln,1,2,0.0,0.0,1.0
1398,2010-01-30 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Berlin,54,Hertha BSC,129,VfL Bochum,0,0,1.0,0.0,0.0
1399,2010-01-30 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,München,40,FC Bayern München,81,1. FSV Mainz 05,3,0,0.0,1.0,0.0
1400,2010-01-30 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Hannover,55,Hannover 96,79,1. FC Nürnberg,1,3,0.0,0.0,1.0
1401,2010-01-30 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,Gelsenkirchen,9,FC Schalke 04,175,TSG 1899 Hoffenheim,2,0,0.0,1.0,0.0
1402,2010-01-31 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Stuttgart,16,VfB Stuttgart,7,Borussia Dortmund,4,1,0.0,1.0,0.0
1403,2010-01-31 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,Leverkusen,6,Bayer Leverkusen,112,SC Freiburg,3,1,0.0,1.0,0.0
1404,2010-02-05 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bremen,134,Werder Bremen,54,Hertha BSC,2,1,0.0,1.0,0.0
1405,2010-02-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Wolfsburg,131,VfL Wolfsburg,40,FC Bayern München,1,3,0.0,0.0,1.0
1406,2010-02-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Köln,65,1. FC Köln,100,Hamburger SV,3,3,1.0,0.0,0.0
1407,2010-02-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Freiburg,112,SC Freiburg,9,FC Schalke 04,0,0,1.0,0.0,0.0
1408,2010-02-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bochum,129,VfL Bochum,6,Bayer Leverkusen,1,1,1.0,0.0,0.0
1409,2010-02-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Sinsheim,175,TSG 1899 Hoffenheim,55,Hannover 96,2,1,0.0,1.0,0.0
1410,2010-02-06 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,Nürnberg,79,1. FC Nürnberg,16,VfB Stuttgart,1,2,0.0,0.0,1.0
1411,2010-02-07 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Mainz,81,1. FSV Mainz 05,87,Borussia Mönchengladbach,1,0,0.0,1.0,0.0
1412,2010-02-07 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,Dortmund,7,Borussia Dortmund,91,Eintracht Frankfurt,2,3,0.0,0.0,1.0
1413,2010-02-12 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,Gladbach,87,Borussia Mönchengladbach,79,1. FC Nürnberg,2,1,0.0,1.0,0.0
1414,2010-02-13 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Leverkusen,6,Bayer Leverkusen,131,VfL Wolfsburg,2,1,0.0,1.0,0.0
1415,2010-02-13 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Stuttgart,16,VfB Stuttgart,100,Hamburger SV,1,3,0.0,0.0,1.0
1416,2010-02-13 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bochum,129,VfL Bochum,175,TSG 1899 Hoffenheim,2,1,0.0,1.0,0.0
1417,2010-02-13 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Hannover,55,Hannover 96,134,Werder Bremen,1,5,0.0,0.0,1.0
1418,2010-02-13 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Berlin,54,Hertha BSC,81,1. FSV Mainz 05,1,1,1.0,0.0,0.0
1419,2010-02-13 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,München,40,FC Bayern München,7,Borussia Dortmund,3,1,0.0,1.0,0.0
1420,2010-02-14 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Gelsenkirchen,9,FC Schalke 04,65,1. FC Köln,2,0,0.0,1.0,0.0
1421,2010-02-14 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,Frankfurt,91,Eintracht Frankfurt,112,SC Freiburg,2,1,0.0,1.0,0.0
1422,2010-02-19 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,Sinsheim,175,TSG 1899 Hoffenheim,87,Borussia Mönchengladbach,2,2,1.0,0.0,0.0
1423,2010-02-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Nürnberg,79,1. FC Nürnberg,40,FC Bayern München,1,1,1.0,0.0,0.0
1424,2010-02-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Köln,65,1. FC Köln,16,VfB Stuttgart,1,5,0.0,0.0,1.0
1425,2010-02-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Dortmund,7,Borussia Dortmund,55,Hannover 96,4,1,0.0,1.0,0.0
1426,2010-02-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Hamburg,100,Hamburger SV,91,Eintracht Frankfurt,0,0,1.0,0.0,0.0
1427,2010-02-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Mainz,81,1. FSV Mainz 05,129,VfL Bochum,0,0,1.0,0.0,0.0
1428,2010-02-21 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Freiburg,112,SC Freiburg,54,Hertha BSC,0,3,0.0,0.0,1.0
1429,2010-02-21 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,Wolfsburg,131,VfL Wolfsburg,9,FC Schalke 04,2,1,0.0,1.0,0.0
1430,2010-02-21 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bremen,134,Werder Bremen,6,Bayer Leverkusen,2,2,1.0,0.0,0.0
1431,2010-02-26 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,Gelsenkirchen,9,FC Schalke 04,7,Borussia Dortmund,2,1,0.0,1.0,0.0
1432,2010-02-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Berlin,54,Hertha BSC,175,TSG 1899 Hoffenheim,0,2,0.0,0.0,1.0
1433,2010-02-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Mainz,81,1. FSV Mainz 05,134,Werder Bremen,1,2,0.0,0.0,1.0
1434,2010-02-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Stuttgart,16,VfB Stuttgart,91,Eintracht Frankfurt,2,1,0.0,1.0,0.0
1435,2010-02-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Gladbach,87,Borussia Mönchengladbach,112,SC Freiburg,1,1,1.0,0.0,0.0
1436,2010-02-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bochum,129,VfL Bochum,79,1. FC Nürnberg,0,0,1.0,0.0,0.0
1437,2010-02-27 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,Leverkusen,6,Bayer Leverkusen,65,1. FC Köln,0,0,1.0,0.0,0.0
1438,2010-02-28 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Hannover,55,Hannover 96,131,VfL Wolfsburg,0,1,0.0,0.0,1.0
1439,2010-02-28 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,München,40,FC Bayern München,100,Hamburger SV,1,0,0.0,1.0,0.0
1440,2010-03-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Köln,65,1. FC Köln,40,FC Bayern München,1,1,1.0,0.0,0.0
1441,2010-03-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bremen,134,Werder Bremen,16,VfB Stuttgart,2,2,1.0,0.0,0.0
1442,2010-03-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Hamburg,100,Hamburger SV,54,Hertha BSC,1,0,0.0,1.0,0.0
1443,2010-03-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Frankfurt,91,Eintracht Frankfurt,9,FC Schalke 04,1,4,0.0,0.0,1.0
1444,2010-03-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Freiburg,112,SC Freiburg,55,Hannover 96,1,2,0.0,0.0,1.0
1445,2010-03-06 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Wolfsburg,131,VfL Wolfsburg,129,VfL Bochum,4,1,0.0,1.0,0.0
1446,2010-03-06 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,Dortmund,7,Borussia Dortmund,87,Borussia Mönchengladbach,3,0,0.0,1.0,0.0
1447,2010-03-07 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Nürnberg,79,1. FC Nürnberg,6,Bayer Leverkusen,3,2,0.0,1.0,0.0
1448,2010-03-07 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,Sinsheim,175,TSG 1899 Hoffenheim,81,1. FSV Mainz 05,0,1,0.0,0.0,1.0
1449,2010-03-12 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,Gelsenkirchen,9,FC Schalke 04,16,VfB Stuttgart,2,1,0.0,1.0,0.0
1450,2010-03-13 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Gladbach,87,Borussia Mönchengladbach,131,VfL Wolfsburg,0,4,0.0,0.0,1.0
1451,2010-03-13 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bochum,129,VfL Bochum,7,Borussia Dortmund,1,4,0.0,0.0,1.0
1452,2010-03-13 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Mainz,81,1. FSV Mainz 05,65,1. FC Köln,1,0,0.0,1.0,0.0
1453,2010-03-13 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Hannover,55,Hannover 96,91,Eintracht Frankfurt,2,1,0.0,1.0,0.0
1454,2010-03-13 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Berlin,54,Hertha BSC,79,1. FC Nürnberg,1,2,0.0,0.0,1.0
1455,2010-03-13 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,München,40,FC Bayern München,112,SC Freiburg,2,1,0.0,1.0,0.0
1456,2010-03-14 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Sinsheim,175,TSG 1899 Hoffenheim,134,Werder Bremen,0,1,0.0,0.0,1.0
1457,2010-03-14 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,Leverkusen,6,Bayer Leverkusen,100,Hamburger SV,4,2,0.0,1.0,0.0
1458,2010-03-19 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,Köln,65,1. FC Köln,87,Borussia Mönchengladbach,1,1,1.0,0.0,0.0
1459,2010-03-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Frankfurt,91,Eintracht Frankfurt,40,FC Bayern München,2,1,0.0,1.0,0.0
1460,2010-03-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Nürnberg,79,1. FC Nürnberg,175,TSG 1899 Hoffenheim,0,0,1.0,0.0,0.0
1461,2010-03-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Stuttgart,16,VfB Stuttgart,55,Hannover 96,2,0,0.0,1.0,0.0
1462,2010-03-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bremen,134,Werder Bremen,129,VfL Bochum,3,2,0.0,1.0,0.0
1463,2010-03-20 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Freiburg,112,SC Freiburg,81,1. FSV Mainz 05,1,0,0.0,1.0,0.0
1464,2010-03-20 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,Dortmund,7,Borussia Dortmund,6,Bayer Leverkusen,3,0,0.0,1.0,0.0
1465,2010-03-21 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Hamburg,100,Hamburger SV,9,FC Schalke 04,2,2,1.0,0.0,0.0
1466,2010-03-21 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,Wolfsburg,131,VfL Wolfsburg,54,Hertha BSC,1,5,0.0,0.0,1.0
1467,2010-03-26 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bochum,129,VfL Bochum,91,Eintracht Frankfurt,1,2,0.0,0.0,1.0
1468,2010-03-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Mainz,81,1. FSV Mainz 05,131,VfL Wolfsburg,0,2,0.0,0.0,1.0
1469,2010-03-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,München,40,FC Bayern München,16,VfB Stuttgart,1,2,0.0,0.0,1.0
1470,2010-03-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Berlin,54,Hertha BSC,7,Borussia Dortmund,0,0,1.0,0.0,0.0
1471,2010-03-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Hannover,55,Hannover 96,65,1. FC Köln,1,4,0.0,0.0,1.0
1472,2010-03-27 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bremen,134,Werder Bremen,79,1. FC Nürnberg,4,2,0.0,1.0,0.0
1473,2010-03-27 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,Leverkusen,6,Bayer Leverkusen,9,FC Schalke 04,0,2,0.0,0.0,1.0
1474,2010-03-28 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Sinsheim,175,TSG 1899 Hoffenheim,112,SC Freiburg,1,1,1.0,0.0,0.0
1475,2010-03-28 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,Gladbach,87,Borussia Mönchengladbach,100,Hamburger SV,1,0,0.0,1.0,0.0
1476,2010-04-03 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Gelsenkirchen,9,FC Schalke 04,40,FC Bayern München,1,2,0.0,0.0,1.0
1477,2010-04-03 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Frankfurt,91,Eintracht Frankfurt,6,Bayer Leverkusen,3,2,0.0,1.0,0.0
1478,2010-04-03 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Dortmund,7,Borussia Dortmund,134,Werder Bremen,2,1,0.0,1.0,0.0
1479,2010-04-03 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Freiburg,112,SC Freiburg,129,VfL Bochum,1,1,1.0,0.0,0.0
1480,2010-04-03 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Stuttgart,16,VfB Stuttgart,87,Borussia Mönchengladbach,2,1,0.0,1.0,0.0
1481,2010-04-03 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Nürnberg,79,1. FC Nürnberg,81,1. FSV Mainz 05,2,0,0.0,1.0,0.0
1482,2010-04-03 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,Köln,65,1. FC Köln,54,Hertha BSC,0,3,0.0,0.0,1.0
1483,2010-04-04 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Wolfsburg,131,VfL Wolfsburg,175,TSG 1899 Hoffenheim,4,0,0.0,1.0,0.0
1484,2010-04-04 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,Hamburg,100,Hamburger SV,55,Hannover 96,0,0,1.0,0.0,0.0
1485,2010-04-09 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,Gladbach,87,Borussia Mönchengladbach,91,Eintracht Frankfurt,2,0,0.0,1.0,0.0
1486,2010-04-10 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Berlin,54,Hertha BSC,16,VfB Stuttgart,0,1,0.0,0.0,1.0
1487,2010-04-10 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Mainz,81,1. FSV Mainz 05,7,Borussia Dortmund,1,0,0.0,1.0,0.0
1488,2010-04-10 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Hannover,55,Hannover 96,9,FC Schalke 04,4,2,0.0,1.0,0.0
1489,2010-04-10 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Sinsheim,175,TSG 1899 Hoffenheim,65,1. FC Köln,0,2,0.0,0.0,1.0
1490,2010-04-10 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bremen,134,Werder Bremen,112,SC Freiburg,4,0,0.0,1.0,0.0
1491,2010-04-10 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,Leverkusen,6,Bayer Leverkusen,40,FC Bayern München,1,1,1.0,0.0,0.0
1492,2010-04-11 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bochum,129,VfL Bochum,100,Hamburger SV,1,2,0.0,0.0,1.0
1493,2010-04-11 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,Nürnberg,79,1. FC Nürnberg,131,VfL Wolfsburg,0,2,0.0,0.0,1.0
1494,2010-04-16 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,Köln,65,1. FC Köln,129,VfL Bochum,2,0,0.0,1.0,0.0
1495,2010-04-17 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Stuttgart,16,VfB Stuttgart,6,Bayer Leverkusen,2,1,0.0,1.0,0.0
1496,2010-04-17 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Wolfsburg,131,VfL Wolfsburg,134,Werder Bremen,2,4,0.0,0.0,1.0
1497,2010-04-17 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Gelsenkirchen,9,FC Schalke 04,87,Borussia Mönchengladbach,3,1,0.0,1.0,0.0
1498,2010-04-17 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Hamburg,100,Hamburger SV,81,1. FSV Mainz 05,0,1,0.0,0.0,1.0
1499,2010-04-17 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Freiburg,112,SC Freiburg,79,1. FC Nürnberg,2,1,0.0,1.0,0.0
1500,2010-04-17 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,München,40,FC Bayern München,55,Hannover 96,7,0,0.0,1.0,0.0
1501,2010-04-18 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Dortmund,7,Borussia Dortmund,175,TSG 1899 Hoffenheim,1,1,1.0,0.0,0.0
1502,2010-04-18 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,Frankfurt,91,Eintracht Frankfurt,54,Hertha BSC,2,2,1.0,0.0,0.0
1503,2010-04-23 20:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bochum,129,VfL Bochum,16,VfB Stuttgart,0,2,0.0,0.0,1.0
1504,2010-04-24 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Gladbach,87,Borussia Mönchengladbach,40,FC Bayern München,1,1,1.0,0.0,0.0
1505,2010-04-24 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Nürnberg,79,1. FC Nürnberg,7,Borussia Dortmund,2,3,0.0,0.0,1.0
1506,2010-04-24 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Berlin,54,Hertha BSC,9,FC Schalke 04,0,1,0.0,0.0,1.0
1507,2010-04-24 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Leverkusen,6,Bayer Leverkusen,55,Hannover 96,3,0,0.0,1.0,0.0
1508,2010-04-24 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Mainz,81,1. FSV Mainz 05,91,Eintracht Frankfurt,3,3,1.0,0.0,0.0
1509,2010-04-24 18:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bremen,134,Werder Bremen,65,1. FC Köln,1,0,0.0,1.0,0.0
1510,2010-04-25 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Sinsheim,175,TSG 1899 Hoffenheim,100,Hamburger SV,5,1,0.0,1.0,0.0
1511,2010-04-25 17:30:00,1. Fussball-Bundesliga 2009/2010,2009,Freiburg,112,SC Freiburg,131,VfL Wolfsburg,1,0,0.0,1.0,0.0
1512,2010-05-01 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Dortmund,7,Borussia Dortmund,131,VfL Wolfsburg,1,1,1.0,0.0,0.0
1513,2010-05-01 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Leverkusen,6,Bayer Leverkusen,54,Hertha BSC,1,1,1.0,0.0,0.0
1514,2010-05-01 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Frankfurt,91,Eintracht Frankfurt,175,TSG 1899 Hoffenheim,1,2,0.0,0.0,1.0
1515,2010-05-01 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Gelsenkirchen,9,FC Schalke 04,134,Werder Bremen,0,2,0.0,0.0,1.0
1516,2010-05-01 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,München,40,FC Bayern München,129,VfL Bochum,3,1,0.0,1.0,0.0
1517,2010-05-01 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Hannover,55,Hannover 96,87,Borussia Mönchengladbach,6,1,0.0,1.0,0.0
1518,2010-05-01 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Köln,65,1. FC Köln,112,SC Freiburg,2,2,1.0,0.0,0.0
1519,2010-05-01 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Stuttgart,16,VfB Stuttgart,81,1. FSV Mainz 05,2,2,1.0,0.0,0.0
1520,2010-05-01 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Hamburg,100,Hamburger SV,79,1. FC Nürnberg,4,0,0.0,1.0,0.0
1521,2010-05-08 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Berlin,54,Hertha BSC,40,FC Bayern München,1,3,0.0,0.0,1.0
1522,2010-05-08 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Sinsheim,175,TSG 1899 Hoffenheim,16,VfB Stuttgart,1,1,1.0,0.0,0.0
1523,2010-05-08 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bremen,134,Werder Bremen,100,Hamburger SV,1,1,1.0,0.0,0.0
1524,2010-05-08 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Freiburg,112,SC Freiburg,7,Borussia Dortmund,3,1,0.0,1.0,0.0
1525,2010-05-08 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Mainz,81,1. FSV Mainz 05,9,FC Schalke 04,0,0,1.0,0.0,0.0
1526,2010-05-08 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Gladbach,87,Borussia Mönchengladbach,6,Bayer Leverkusen,1,1,1.0,0.0,0.0
1527,2010-05-08 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Bochum,129,VfL Bochum,55,Hannover 96,0,3,0.0,0.0,1.0
1528,2010-05-08 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Nürnberg,79,1. FC Nürnberg,65,1. FC Köln,1,0,0.0,1.0,0.0
1529,2010-05-08 15:30:00,1. Fussball-Bundesliga 2009/2010,2009,Wolfsburg,131,VfL Wolfsburg,91,Eintracht Frankfurt,3,1,0.0,1.0,0.0
1530,2010-08-20 20:30:00,1. Fussball-Bundesliga 2010/2011,2010,München,40,FC Bayern München,131,VfL Wolfsburg,2,1,0.0,1.0,0.0
1531,2010-08-21 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Sinsheim,175,TSG 1899 Hoffenheim,134,Werder Bremen,4,1,0.0,1.0,0.0
1532,2010-08-21 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Gladbach,87,Borussia Mönchengladbach,79,1. FC Nürnberg,1,1,1.0,0.0,0.0
1533,2010-08-21 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Köln,65,1. FC Köln,76,1. FC Kaiserslautern,1,3,0.0,0.0,1.0
1534,2010-08-21 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Freiburg,112,SC Freiburg,98,FC St. Pauli,1,3,0.0,0.0,1.0
1535,2010-08-21 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Hannover,55,Hannover 96,91,Eintracht Frankfurt,2,1,0.0,1.0,0.0
1536,2010-08-21 18:30:00,1. Fussball-Bundesliga 2010/2011,2010,Hamburg,100,Hamburger SV,9,FC Schalke 04,2,1,0.0,1.0,0.0
1537,2010-08-22 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Mainz,81,1. FSV Mainz 05,16,VfB Stuttgart,2,0,0.0,1.0,0.0
1538,2010-08-22 17:30:00,1. Fussball-Bundesliga 2010/2011,2010,Dortmund,7,Borussia Dortmund,6,Bayer Leverkusen,0,2,0.0,0.0,1.0
1539,2010-08-27 20:30:00,1. Fussball-Bundesliga 2010/2011,2010,Kaiserslautern,76,1. FC Kaiserslautern,40,FC Bayern München,2,0,0.0,1.0,0.0
1540,2010-08-28 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Gelsenkirchen,9,FC Schalke 04,55,Hannover 96,1,2,0.0,0.0,1.0
1541,2010-08-28 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Bremen,134,Werder Bremen,65,1. FC Köln,4,2,0.0,1.0,0.0
1542,2010-08-28 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Wolfsburg,131,VfL Wolfsburg,81,1. FSV Mainz 05,3,4,0.0,0.0,1.0
1543,2010-08-28 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Frankfurt,91,Eintracht Frankfurt,100,Hamburger SV,1,3,0.0,0.0,1.0
1544,2010-08-28 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Nürnberg,79,1. FC Nürnberg,112,SC Freiburg,1,2,0.0,0.0,1.0
1545,2010-08-28 18:30:00,1. Fussball-Bundesliga 2010/2011,2010,Hamburg,98,FC St. Pauli,175,TSG 1899 Hoffenheim,0,1,0.0,0.0,1.0
1546,2010-08-29 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Leverkusen,6,Bayer Leverkusen,87,Borussia Mönchengladbach,3,6,0.0,0.0,1.0
1547,2010-08-29 17:30:00,1. Fussball-Bundesliga 2010/2011,2010,Stuttgart,16,VfB Stuttgart,7,Borussia Dortmund,1,3,0.0,0.0,1.0
1548,2010-09-10 20:30:00,1. Fussball-Bundesliga 2010/2011,2010,Sinsheim,175,TSG 1899 Hoffenheim,9,FC Schalke 04,2,0,0.0,1.0,0.0
1549,2010-09-11 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Dortmund,7,Borussia Dortmund,131,VfL Wolfsburg,2,0,0.0,1.0,0.0
1550,2010-09-11 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Hamburg,100,Hamburger SV,79,1. FC Nürnberg,1,1,1.0,0.0,0.0
1551,2010-09-11 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Gladbach,87,Borussia Mönchengladbach,91,Eintracht Frankfurt,0,4,0.0,0.0,1.0
1552,2010-09-11 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Freiburg,112,SC Freiburg,16,VfB Stuttgart,2,1,0.0,1.0,0.0
1553,2010-09-11 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Hannover,55,Hannover 96,6,Bayer Leverkusen,2,2,1.0,0.0,0.0
1554,2010-09-11 18:30:00,1. Fussball-Bundesliga 2010/2011,2010,München,40,FC Bayern München,134,Werder Bremen,0,0,1.0,0.0,0.0
1555,2010-09-12 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Mainz,81,1. FSV Mainz 05,76,1. FC Kaiserslautern,2,1,0.0,1.0,0.0
1556,2010-09-12 17:30:00,1. Fussball-Bundesliga 2010/2011,2010,Köln,65,1. FC Köln,98,FC St. Pauli,1,0,0.0,1.0,0.0
1557,2010-09-17 20:30:00,1. Fussball-Bundesliga 2010/2011,2010,Frankfurt,91,Eintracht Frankfurt,112,SC Freiburg,0,1,0.0,0.0,1.0
1558,2010-09-18 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,München,40,FC Bayern München,65,1. FC Köln,0,0,1.0,0.0,0.0
1559,2010-09-18 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Bremen,134,Werder Bremen,81,1. FSV Mainz 05,0,2,0.0,0.0,1.0
1560,2010-09-18 15:30:00,1. Fussball-Bundesliga 2010/2011,2010,Stuttgart,16,VfB Stuttgart,87,Borussia Mönchengladbach,7,0,0.0,1.0,0.0
